113 Cause Name,Cause Name,State,Year,Age-adjusted Death Rate,Deaths,Number of Records
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Pennsylvania,2008,7.5,1113,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Rhode Island,2008,9.4,113,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Carolina,2008,9.4,470,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Dakota,2008,11.8,101,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Tennessee,2008,9.6,665,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Texas,2008,11.5,2646,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,United States,2008,9.2,29963,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Utah,2008,6,127,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Vermont,2008,6.4,46,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Virginia,2008,7.6,640,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Washington,2008,9.7,678,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,West Virginia,2008,9.9,221,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Wisconsin,2008,7.6,474,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Wyoming,2008,13,77,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alabama,2009,9.1,488,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alaska,2009,13.8,94,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arizona,2009,12.4,826,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arkansas,2009,8.1,264,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,California,2009,11.4,4279,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Colorado,2009,10.7,553,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Connecticut,2009,7.3,301,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Delaware,2009,9,94,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,District of Columbia,2009,8,47,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Florida,2009,10.3,2361,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Georgia,2009,7.2,694,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Hawaii,2009,7.4,116,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Idaho,2009,8.4,133,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Illinois,2009,8.2,1111,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Indiana,2009,7.8,555,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Iowa,2009,7.5,260,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Kansas,2009,7.3,224,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Kentucky,2009,8.8,420,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Louisiana,2009,7.9,382,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Maine,2009,8.8,144,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Maryland,2009,6.8,429,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Massachusetts,2009,7.7,571,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Michigan,2009,9.6,1082,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Minnesota,2009,7,403,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Mississippi,2009,9.3,289,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Missouri,2009,7.6,512,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Montana,2009,12.6,139,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nebraska,2009,6.7,136,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nevada,2009,11.5,325,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Hampshire,2009,8.4,133,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Jersey,2009,7.3,719,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Mexico,2009,17.2,370,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New York,2009,6.1,1296,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Carolina,2009,9.1,935,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Dakota,2009,8,51,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Ohio,2009,8.9,1167,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Oklahoma,2009,10.7,433,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Oregon,2009,11.7,507,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Pennsylvania,2009,7.6,1163,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Rhode Island,2009,9,109,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Carolina,2009,10.2,527,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Dakota,2009,8.6,78,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Tennessee,2009,9.8,702,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Texas,2009,11.4,2720,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,United States,2009,9.2,30558,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Utah,2009,7.1,152,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Vermont,2009,7.6,60,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Virginia,2009,7.6,660,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Washington,2009,10.2,751,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,West Virginia,2009,10.3,236,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Wisconsin,2009,7.9,498,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Wyoming,2009,9.5,59,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alabama,2010,9.4,504,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alaska,2010,9.8,70,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arizona,2010,12.7,870,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arkansas,2010,9.9,327,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,California,2010,11.3,4287,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Colorado,2010,11.2,599,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Connecticut,2010,7.3,303,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Delaware,2010,8.8,93,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,District of Columbia,2010,8.9,54,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Florida,2010,10.6,2480,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Georgia,2010,7.5,743,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Hawaii,2010,6.5,102,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Idaho,2010,9.3,150,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Illinois,2010,8.2,1123,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Indiana,2010,9,634,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Iowa,2010,7.9,277,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Kansas,2010,7.8,244,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Kentucky,2010,9.4,463,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Louisiana,2010,7.9,390,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Maine,2010,8.8,154,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Maryland,2010,7,453,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Massachusetts,2010,7.7,584,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Michigan,2010,10,1130,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Minnesota,2010,7,414,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Mississippi,2010,9,291,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Missouri,2010,7.9,530,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Montana,2010,10.7,124,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nebraska,2010,8.1,160,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nevada,2010,11.1,316,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Hampshire,2010,6.4,103,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Jersey,2010,7.3,732,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Mexico,2010,17,377,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New York,2010,6.6,1434,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Carolina,2010,8.9,932,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Dakota,2010,10.1,70,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Ohio,2010,9.4,1244,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Oklahoma,2010,12.5,501,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Oregon,2010,11.3,509,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Pennsylvania,2010,7.8,1200,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Rhode Island,2010,9.7,123,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Carolina,2010,10.8,571,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Dakota,2010,10.1,85,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Tennessee,2010,10.2,735,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Texas,2010,11.7,2873,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,United States,2010,9.4,31903,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Utah,2010,7.3,167,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Vermont,2010,7.2,55,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Virginia,2010,7.9,693,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Washington,2010,10.5,783,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,West Virginia,2010,10.7,244,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Wisconsin,2010,8.2,528,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Wyoming,2010,12.5,75,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alabama,2011,9.9,551,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alaska,2011,13,99,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arizona,2011,13.5,959,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arkansas,2011,9.4,319,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,California,2011,11.7,4568,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Colorado,2011,12.3,671,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Connecticut,2011,7.3,312,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Delaware,2011,8.6,92,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,District of Columbia,2011,6.8,43,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Florida,2011,10.8,2590,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Georgia,2011,7.6,767,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Hawaii,2011,8,131,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Idaho,2011,10.5,173,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Illinois,2011,8.2,1140,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Indiana,2011,9.3,680,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Iowa,2011,7,244,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Kansas,2011,8.5,260,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Kentucky,2011,9.5,471,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Louisiana,2011,7.8,386,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Maine,2011,8.9,157,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Maryland,2011,7,465,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Massachusetts,2011,7.7,583,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Michigan,2011,10,1166,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Minnesota,2011,7.3,437,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Mississippi,2011,10.6,339,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Missouri,2011,7.5,516,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Montana,2011,11.1,128,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nebraska,2011,6.4,129,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Nevada,2011,10.8,317,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Hampshire,2011,9.3,152,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Jersey,2011,7.6,784,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New Mexico,2011,20.9,468,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,New York,2011,6.8,1498,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Carolina,2011,9.5,1030,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,North Dakota,2011,11.4,84,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Ohio,2011,9.6,1311,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Oklahoma,2011,12.7,527,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Oregon,2011,12.2,545,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Pennsylvania,2011,7.8,1216,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Rhode Island,2011,11.5,142,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Carolina,2011,10.6,580,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,South Dakota,2011,11.7,102,1
"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Tennessee,2011,10.6,775,1
